"id;""pays"";""prix"";""carburant"";""km"";""statut_vendeur_particulier"";""departement_2"";""marque_2"";""annee"";""mois"""
"3105322;""FR"";3900;""diesel"";150000;0;33;""renault"";""2016"";""05"""
"3142198;""FR"";6800;""diesel"";150000;0;59;""citroen"";""2016"";""05"""
"12918661;""FR"";800;"""";15397;1;38;"""";""2017"";""09"""
"12935125;""FR"";700;"""";31100;1;34;"""";""2017"";""09"""
"12941689;""FR"";2500;"""";3300;1;97;"""";""2017"";""09"""
"12978412;""FR"";7600;""Diesel"";81660;1;77;""renault"";""2017"";""09"""
"12992519;""FR"";0;""Diesel"";11297;1; ;"""";""2017"";""09"""
"13016979;""FR"";49900;"""";27000;1;62;"""";""2017"";""09"""
"12074990;""FR"";1000;"""";250;1;56;"""";""2017"";""08"""
"12102898;""FR"";1350;"""";35000;1;21;"""";""2017"";""08"""
"12104174;""FR"";2200;"""";2254;1;54;"""";""2017"";""08"""
"11974881;""FR"";28800;""Diesel"";48560;0;85;""audi"";""2017"";""07"""
"11993852;""FR"";17990;""Essence"";136499;0;67;""audi"";""2017"";""07"""
"11228438;""FR"";2200;"""";22575;1;67;"""";""2017"";""06"""
"11228677;""FR"";1500;"""";5000;1;80;"""";""2017"";""06"""
"11240306;""FR"";600;"""";20000;1;22;"""";""2017"";""06"""
"11243207;""FR"";5000;"""";51000;1;27;"""";""2017"";""06"""
"11250894;""FR"";3800;"""";55540;1;92;"""";""2017"";""06"""
"11273860;""FR"";1850;"""";20650;1;56;"""";""2017"";""06"""
"11274088;""FR"";2950;"""";16100;1;75;"""";""2017"";""06"""
"11281704;""FR"";4000;"""";10;1;91;"""";""2017"";""06"""
"11283583;""FR"";0;""Diesel"";100;1; ;"""";""2017"";""06"""
"14558275;""FR"";4000;""Diesel"";118000;1;29;""citroen"";""2017"";""10"""
"14582364;""FR"";4490;""Diesel"";157000;0;2;""citroen"";""2017"";""10"""
"14658642;""FR"";12490;""Diesel"";99000;0;93;""citroen"";""2017"";""10"""
"14498778;""FR"";19990;""Essence"";141000;0;68;""hummer"";""2017"";""10"""
"14592140;""FR"";21200;""Diesel"";158000;1;75;""bmw"";""2017"";""10"""
"14612682;""FR"";48500;""Diesel"";35500;1;33;""bmw"";""2017"";""10"""
"14581402;""FR"";1300;""Essence"";168500;1;29;""peugeot"";""2017"";""10"""
"14468409;""FR"";3490;""Essence"";68176;0;62;""peugeot"";""2017"";""10"""
"14578500;""FR"";6700;""Diesel"";70500;1;44;""peugeot"";""2017"";""10"""
"17518743;""FR"";19900;""Diesel"";35500;1;17;""bmw"";""2018"";""01"""
"17544283;""FR"";9750;""Essence"";13418;0;38;""peugeot"";""2018"";""01"""
"11844107;""FR"";700;"""";10500;1;74;"""";""2017"";""07"""
"11861945;""FR"";0;""Essence"";93956;1; ;"""";""2017"";""07"""
"11879222;""FR"";0;""Essence"";17750;1; ;"""";""2017"";""07"""
"11909266;""FR"";5500;"""";38000;1;33;"""";""2017"";""07"""
"11909663;""FR"";16800;"""";8900;1;20;"""";""2017"";""07"""
"11912361;""FR"";0;""Diesel"";187000;1; ;"""";""2017"";""07"""
"11919856;""FR"";0;""Diesel"";24687;1; ;"""";""2017"";""07"""
"11920684;""FR"";0;""Diesel"";9989;1; ;"""";""2017"";""07"""
"11839497;""FR"";6990;""Diesel"";37200;0;6;""mazda"";""2017"";""07"""
"17930453;""FR"";21900;"""";61000;1;34;"""";""2018"";""01"""
"17937719;""FR"";900;"""";12000;1;37;"""";""2018"";""01"""
"17938764;""FR"";4000;"""";34000;1;83;"""";""2018"";""01"""
"17940317;""FR"";34000;"""";44300;1;76;"""";""2018"";""01"""
"17949079;""FR"";17500;"""";7600;1;26;"""";""2018"";""01"""
"17949741;""FR"";16500;"""";4000;1;93;"""";""2018"";""01"""
"17965281;""FR"";1650;"""";19000;1;29;"""";""2018"";""01"""
"17965284;""FR"";700;"""";44854;1;27;"""";""2018"";""01"""
"17966310;""FR"";750;"""";3500;1;22;"""";""2018"";""01"""
"17976720;""FR"";6300;"""";25000;1;75;"""";""2018"";""01"""
"9091520;""FR"";22690;""Diesel"";60607;0;34;""bmw"";""2017"";""02"""
"9093130;""FR"";15490;""Diesel"";195000;0;49;""bmw"";""2017"";""02"""
"9108673;""FR"";3500;""Diesel"";142000;0;18;""peugeot"";""2017"";""02"""
"17788502;""FR"";11980;""Diesel"";26303;0;47;""citroen"";""2018"";""01"""
"17872706;""FR"";6900;""Diesel"";93000;1;44;""citroen"";""2018"";""01"""
"17703697;""FR"";9800;""Diesel"";95500;1;57;""citroen"";""2018"";""01"""
"17869194;""FR"";9990;""Diesel"";67950;0;92;""citroen"";""2018"";""01"""
"17705434;""FR"";3990;""Essence"";83600;1;13;""ford"";""2018"";""01"""
"17784859;""FR"";2500;""Essence"";154000;0;57;""peugeot"";""2018"";""01"""
"17884563;""FR"";3490;""Essence"";92000;0;93;""peugeot"";""2018"";""01"""
"17825864;""FR"";4000;""Diesel"";133000;0;95;""peugeot"";""2018"";""01"""
"17773716;""FR"";7490;""Diesel"";140500;0;68;""peugeot"";""2018"";""01"""
"17170254;""FR"";4950;""Diesel"";222000;1;25;""audi"";""2018"";""01"""
"17148636;""FR"";21990;""Diesel"";49800;0;76;""audi"";""2018"";""01"""
"17099343;""FR"";6490;""Diesel"";99197;0;78;""citroen"";""2018"";""01"""
"17152930;""FR"";2990;""Essence"";105;0;78;""citroen"";""2018"";""01"""
"17173805;""FR"";15200;""Diesel"";68751;0;22;""citroen"";""2018"";""01"""
"17041512;""FR"";28977;""Electrique"";13863;0;13;""bmw"";""2018"";""01"""
"16945359;""FR"";12490;""Essence"";31246;0;33;""peugeot"";""2017"";""12"""
"17018388;""FR"";11900;""Diesel"";89000;0;12;""peugeot"";""2018"";""01"""
"7328857;""FR"";20990;""Diesel"";67000;0;78;""bmw"";""2016"";""10"""
"7185848;""FR"";9700;""Essence"";22580;1;67;""fiat"";""2016"";""09"""
"7279372;""FR"";14500;""Essence"";100000;1;59;""peugeot"";""2016"";""10"""
"7184470;""FR"";22200;""Diesel"";4500;1;25;""peugeot"";""2016"";""09"""
"7259319;""FR"";9800;""Essence"";132000;1;93;""volkswagen"";""2016"";""10"""
"7144329;""FR"";15500;""Diesel"";45000;0;63;""ford"";""2016"";""09"""
"7161755;""FR"";6900;""Essence"";100000;1;71;""mazda"";""2016"";""09"""
"7303668;""FR"";14900;""Diesel"";144800;0;62;""volvo"";""2016"";""10"""
"7246142;""FR"";18990;""Diesel"";107000;1;44;""volvo"";""2016"";""10"""
"7189311;""FR"";8490;""Diesel"";32400;1;91;""renault"";""2016"";""09"""
"7169616;""FR"";18300;""Diesel"";52500;1;85;""mini"";""2016"";""09"""
"7290594;""FR"";8500;""Essence"";13000;1;75;""smart"";""2016"";""10"""
"11495705;""FR"";1500;"""";8000;1;33;"""";""2017"";""07"""
"11533970;""FR"";3400;"""";3;1;33;"""";""2017"";""07"""
"11554776;""FR"";14990;""Essence"";117650;0;93;""audi"";""2017"";""07"""
"11484840;""FR"";16490;""Diesel"";163000;0;88;""audi"";""2017"";""07"""
"11460415;""FR"";4700;""Essence"";109772;0;3;""citroen"";""2017"";""07"""
"11388667;""FR"";11900;""Diesel"";23811;0;34;""citroen"";""2017"";""07"""
"11422856;""FR"";10970;""Diesel"";32890;0;34;""citroen"";""2017"";""07"""
"11447505;""FR"";3990;""Diesel"";107600;0;64;""citroen"";""2017"";""07"""
"11461482;""FR"";4490;""Diesel"";134459;0;31;""citroen"";""2017"";""07"""
"9264171;""FR"";22990;""Diesel"";80050;0;35;""audi"";""2017"";""03"""
"9278275;""FR"";36900;""Diesel"";28600;0;67;""audi"";""2017"";""03"""
"9305557;""FR"";6250;""Essence"";55000;1;75;""volkswagen"";""2017"";""03"""
"9304114;""FR"";9990;""Diesel"";186970;0;26;""bmw"";""2017"";""03"""
"9345021;""FR"";45900;""Diesel"";16500;0;68;""bmw"";""2017"";""03"""
"9244838;""FR"";26490;""Diesel"";125000;0;93;""bmw"";""2017"";""03"""
"9246195;""FR"";8900;""Essence"";83000;0;97;""peugeot"";""2017"";""03"""
"9286294;""FR"";13990;""Diesel"";20001;0;83;""peugeot"";""2017"";""03"""
"9310793;""FR"";9990;""Diesel"";56269;0;42;""peugeot"";""2017"";""03"""
"9311884;""FR"";11990;""Diesel"";47534;0;45;""peugeot"";""2017"";""03"""
"12823184;""FR"";5500;"""";34500;1;34;"""";""2017"";""08"""
"12839421;""FR"";0;""Diesel"";49596;1; ;"""";""2017"";""09"""
"12845062;""FR"";650;""""; ;1;64;"""";""2017"";""09"""
"12845123;""FR"";2800;"""";15;1;65;"""";""2017"";""09"""
"12855497;""FR"";2000;"""";10;1;74;"""";""2017"";""09"""
"12868177;""FR"";0;""Diesel"";4518;1; ;"""";""2017"";""09"""
"8089410;""FR"";15800;""Essence"";6800;1;25;""citroen"";""2016"";""12"""
"8093857;""FR"";13600;""Diesel"";75000;1;95;""toyota"";""2016"";""12"""
"8096073;""FR"";17500;""Essence"";48000;1;33;""mini"";""2016"";""12"""
"8130853;""FR"";5000;""Essence"";177000;1;1;""autres"";""2016"";""12"""
"8178982;""FR"";15500;""Diesel"";63000;1;17;""mitsubishi"";""2016"";""12"""
"8182090;""FR"";10900;""Diesel"";112400;1;60;""bmw"";""2016"";""12"""
"8122888;""FR"";9300;""Diesel"";101500;1;60;""renault"";""2016"";""12"""
"8032976;""FR"";19900;""Diesel"";40700;1;63;""peugeot"";""2016"";""12"""
"8060693;""FR"";6500;""Diesel"";64200;1;59;""ford"";""2016"";""12"""
"8064656;""FR"";3490;""Diesel"";155000;1;44;""ford"";""2016"";""12"""
"8065234;""FR"";2690;""Diesel"";130000;1;91;""ford"";""2016"";""12"""
"8137396;""FR"";10800;""Diesel"";71000;1;59;""ford"";""2016"";""12"""
"8165075;""FR"";5900;""Diesel"";106000;1;77;""ford"";""2016"";""12"""
"8184020;""FR"";4800;""Essence"";97000;1;97;""ford"";""2016"";""12"""
"8056190;""FR"";3800;""Essence"";24000;1;6;""smart"";""2016"";""12"""
"8072369;""FR"";5700;""Essence"";55000;1;67;""smart"";""2016"";""12"""
"8113391;""FR"";4990;""Diesel"";56450;1;30;""smart"";""2016"";""12"""
"8119517;""FR"";7000;""Essence"";79000;1;75;""smart"";""2016"";""12"""
"8141976;""FR"";5300;""Diesel"";77800;1;54;""renault"";""2016"";""12"""
"8168317;""FR"";3900;""Diesel"";65000;1;54;""renault"";""2016"";""12"""
"8024661;""FR"";4990;""Diesel"";149000;1;34;""renault"";""2016"";""12"""
"8087725;""FR"";6400;""Diesel"";117000;1;59;""renault"";""2016"";""12"""
"8021695;""FR"";5800;""Diesel"";113000;1;6;""renault"";""2016"";""12"""
"8023531;""FR"";12900;""Diesel"";59500;1;44;""renault"";""2016"";""12"""
"8025390;""FR"";11500;""Diesel"";67000;1;30;""renault"";""2016"";""12"""
"8025672;""FR"";5350;""Diesel"";190000;1;44;""renault"";""2016"";""12"""
"8028525;""FR"";9800;""Diesel"";99600;1;40;""renault"";""2016"";""12"""
"8035523;""FR"";7400;""Diesel"";92000;1;75;""renault"";""2016"";""12"""
"8049945;""FR"";6000;""Diesel"";132200;1;75;""renault"";""2016"";""12"""
"8061162;""FR"";7480;""Diesel"";121050;1;56;""renault"";""2016"";""12"""
"8061354;""FR"";5400;""Diesel"";110;1;29;""renault"";""2016"";""12"""
"8071269;""FR"";3990;""Diesel"";149978;1;71;""renault"";""2016"";""12"""
"8082298;""FR"";27000;""Essence"";4000;1;95;""renault"";""2016"";""12"""
"8084520;""FR"";21500;""Diesel"";4200;1;45;""renault"";""2016"";""12"""
"8086304;""FR"";14000;""Diesel"";50000;1;44;""renault"";""2016"";""12"""
"8093495;""FR"";11990;""Diesel"";55000;1;33;""renault"";""2016"";""12"""
"8112446;""FR"";11990;""Diesel"";40700;1;54;""renault"";""2016"";""12"""
"8120910;""FR"";8600;""Diesel"";100000;1;60;""renault"";""2016"";""12"""
"8134783;""FR"";11490;""Diesel"";60000;1;68;""renault"";""2016"";""12"""
"8137638;""FR"";10900;""Diesel"";75000;1;95;""renault"";""2016"";""12"""
"8147976;""FR"";5400;""Diesel"";150000;1;63;""renault"";""2016"";""12"""
"8156460;""FR"";14500;""Diesel"";48000;1;94;""renault"";""2016"";""12"""
"8157807;""FR"";4300;""Essence"";119650;1;2;""renault"";""2016"";""12"""
"8160897;""FR"";15600;""Diesel"";35000;1;34;""renault"";""2016"";""12"""
"8170812;""FR"";4499;""Diesel"";136500;1;69;""renault"";""2016"";""12"""
"8178734;""FR"";12500;""Diesel"";66000;1;63;""renault"";""2016"";""12"""
"8059448;""FR"";8500;""Diesel"";13000;1;31;""ford"";""2016"";""12"""
"8097689;""FR"";4400;""Diesel"";147000;1;21;""ford"";""2016"";""12"""
"8153692;""FR"";15500;""Diesel"";78000;1;54;""ford"";""2016"";""12"""
"8171122;""FR"";3500;""Essence"";108000;1;11;""ford"";""2016"";""12"""
"8074691;""FR"";9500;""Diesel"";110000;1;1;""volkswagen"";""2016"";""12"""
"8154397;""FR"";13900;""Diesel"";140000;1;95;""volkswagen"";""2016"";""12"""
"8171349;""FR"";15000;""Diesel"";70000;1;44;""volkswagen"";""2016"";""12"""
"8170243;""FR"";8200;""Diesel"";143000;1;25;""ssangyong"";""2016"";""12"""
"8162989;""FR"";16000;""Essence"";6000;1;93;""jaguar"";""2016"";""12"""
"8021404;""FR"";17500;""Diesel"";39000;1;72;""renault"";""2016"";""12"""
"8026799;""FR"";10000;""Diesel"";131000;1;62;""renault"";""2016"";""12"""
"8051074;""FR"";9700;""Diesel"";125000;1;74;""renault"";""2016"";""12"""
"8068314;""FR"";8900;""Diesel"";100000;1;57;""renault"";""2016"";""12"""
"8073667;""FR"";3800;""Diesel"";149700;1;33;""renault"";""2016"";""12"""
"8075865;""FR"";15300;""Diesel"";24500;1;38;""renault"";""2016"";""12"""
"8086851;""FR"";4900;""Diesel"";131000;1;33;""renault"";""2016"";""12"""
"8090679;""FR"";12000;""Diesel"";30000;1;59;""renault"";""2016"";""12"""
"8093614;""FR"";11400;""Diesel"";67300;1;74;""renault"";""2016"";""12"""
"8097452;""FR"";12950;""Diesel"";69100;1;91;""renault"";""2016"";""12"""
"8113650;""FR"";3500;""Diesel"";140000;1;17;""renault"";""2016"";""12"""
"8114846;""FR"";15950;""Diesel"";62000;1;25;""renault"";""2016"";""12"""
"8115019;""FR"";3500;""Diesel"";130000;1;91;""renault"";""2016"";""12"""
"8115844;""FR"";3800;""Diesel"";174553;1;44;""renault"";""2016"";""12"""
"8120059;""FR"";5800;""Diesel"";120000;1;44;""renault"";""2016"";""12"""
"8129871;""FR"";9200;""Diesel"";79700;1;91;""renault"";""2016"";""12"""
"8145003;""FR"";5290;""Diesel"";181168;1;44;""renault"";""2016"";""12"""
"8165409;""FR"";11000;""Diesel"";6500;1;34;""renault"";""2016"";""12"""
"8173819;""FR"";10000;""Diesel"";67000;1;26;""renault"";""2016"";""12"""
"8174285;""FR"";3990;""Diesel"";126000;1;33;""renault"";""2016"";""12"""
"8175773;""FR"";4000;""Diesel"";135000;1;77;""renault"";""2016"";""12"""
"8111683;""FR"";7999;""Diesel"";167000;1;83;""skoda"";""2016"";""12"""
"8030302;""FR"";21450;""Diesel"";74000;1;42;""volkswagen"";""2016"";""12"""
"8085793;""FR"";19990;""Diesel"";59000;1;75;""volkswagen"";""2016"";""12"""
"8132748;""FR"";25500;""Diesel"";40000;1;6;""volkswagen"";""2016"";""12"""
"8139327;""FR"";14900;""Diesel"";132000;1;6;""volkswagen"";""2016"";""12"""
"8165442;""FR"";7500;""Diesel"";130700;1;94;""volkswagen"";""2016"";""12"""
"8066944;""FR"";6500;""Diesel"";145600;1;11;""hyundai"";""2016"";""12"""
"8025751;""FR"";4000;""Essence"";105000;1;69;""renault"";""2016"";""12"""
"8025809;""FR"";7300;""Essence"";16700;1;69;""renault"";""2016"";""12"""
"8027833;""FR"";5200;""Essence"";61100;1;6;""renault"";""2016"";""12"""
"8060241;""FR"";3850;""Essence"";69500;1;21;""renault"";""2016"";""12"""
"8065626;""FR"";5000;""Essence"";34000;1;77;""renault"";""2016"";""12"""
"8069944;""FR"";3200;""Diesel"";105000;1;91;""renault"";""2016"";""12"""
"8168427;""FR"";5500;""Essence"";59000;1;75;""renault"";""2016"";""12"""
"8179665;""FR"";5400;""Essence"";59000;1;94;""renault"";""2016"";""12"""
"8182539;""FR"";9800;""Essence"";8500;1;1;""renault"";""2016"";""12"""
"8075426;""FR"";8600;""Diesel"";101003;1;33;""opel"";""2016"";""12"""
"8077856;""FR"";5490;""Diesel"";125000;1;10;""opel"";""2016"";""12"""
"8090130;""FR"";7990;""Diesel"";69800;1;95;""opel"";""2016"";""12"""
"8161103;""FR"";4490;""Diesel"";147000;1;59;""opel"";""2016"";""12"""
"8114444;""FR"";11900;""Diesel"";102000;1;30;""chevrolet"";""2016"";""12"""
"8055171;""FR"";17000;""Essence"";90000;1;90;""porsche"";""2016"";""12"""
"8076216;""FR"";25999;""Diesel"";115000;1;77;""porsche"";""2016"";""12"""
"8141772;""FR"";8200;""Essence"";6850;1;6;""smart"";""2016"";""12"""
"8152242;""FR"";18500;""Diesel"";101500;1;34;""skoda"";""2016"";""12"""
"8156218;""FR"";31500;""Essence"";5500;1;33;""skoda"";""2016"";""12"""
"8133760;""FR"";6490;""Diesel"";132000;1;42;""peugeot"";""2016"";""12"""
"8157996;""FR"";3000;""Diesel"";200000;1;44;""peugeot"";""2016"";""12"""
"8170149;""FR"";13900;""Diesel"";35500;1;88;""peugeot"";""2016"";""12"""
"8059272;""FR"";2400;""Diesel"";180000;1;44;""kia"";""2016"";""12"""
"8160961;""FR"";5300;""Essence"";45500;1;88;""kia"";""2016"";""12"""
"8041930;""FR"";7700;""Diesel"";119000;1;11;""nissan"";""2016"";""12"""
"8048805;""FR"";11500;""Diesel"";94000;1;45;""nissan"";""2016"";""12"""
"8061268;""FR"";8300;""Diesel"";86000;1;6;""nissan"";""2016"";""12"""
"8061662;""FR"";15390;""Diesel"";73000;1;49;""nissan"";""2016"";""12"""
"8067864;""FR"";9399;""Diesel"";124000;1;54;""nissan"";""2016"";""12"""
"8149351;""FR"";8900;""Diesel"";128000;1;33;""nissan"";""2016"";""12"""
"8157241;""FR"";12600;""Diesel"";125400;1;95;""nissan"";""2016"";""12"""
"8040809;""FR"";11000;""Diesel"";36000;1;59;""dacia"";""2016"";""12"""
"8053218;""FR"";7500;""Essence"";7200;1;91;""dacia"";""2016"";""12"""
"8111168;""FR"";6150;""Diesel"";88000;1;81;""dacia"";""2016"";""12"""
"8168743;""FR"";10800;""Diesel"";36000;1;59;""dacia"";""2016"";""12"""
"8052320;""FR"";6750;""Diesel"";148000;1;95;""bmw"";""2016"";""12"""
"8086183;""FR"";10900;""Diesel"";42000;1;33;""bmw"";""2016"";""12"""
"8099411;""FR"";8700;""Diesel"";179000;1;44;""bmw"";""2016"";""12"""
"8121526;""FR"";11000;""Diesel"";128000;1;94;""bmw"";""2016"";""12"""
"8135989;""FR"";8900;""Diesel"";106000;1;29;""bmw"";""2016"";""12"""
"8155930;""FR"";12900;""Diesel"";123000;1;34;""bmw"";""2016"";""12"""
"8156022;""FR"";10500;""Diesel"";142500;1;34;""bmw"";""2016"";""12"""
"8156455;""FR"";9300;""Diesel"";98000;1;47;""bmw"";""2016"";""12"""
"8164452;""FR"";21000;""Diesel"";23000;1;6;""bmw"";""2016"";""12"""
"8170948;""FR"";8000;""Diesel"";145000;1;94;""bmw"";""2016"";""12"""
"8182758;""FR"";24500;""Diesel"";49000;1;94;""bmw"";""2016"";""12"""
"8021515;""FR"";16900;""Diesel"";134000;1;75;""bmw"";""2016"";""12"""
"8032918;""FR"";10500;""Diesel"";133000;1;72;""bmw"";""2016"";""12"""
"8055275;""FR"";25700;""Diesel"";56000;1;69;""bmw"";""2016"";""12"""
"8065364;""FR"";16500;""Diesel"";136000;1;6;""bmw"";""2016"";""12"""
"8068810;""FR"";14900;""Diesel"";64000;1;11;""bmw"";""2016"";""12"""
"8071994;""FR"";8990;""Diesel"";135000;1;33;""bmw"";""2016"";""12"""
"8096269;""FR"";35000;""Diesel"";71000;1;30;""bmw"";""2016"";""12"""
"8115792;""FR"";7500;""Diesel"";127000;1;29;""bmw"";""2016"";""12"""
"8118064;""FR"";25000;""Diesel"";130000;1;60;""bmw"";""2016"";""12"""
"8127018;""FR"";7900;""Diesel"";200;1;94;""bmw"";""2016"";""12"""
"8151359;""FR"";19500;""Essence"";133000;1;57;""bmw"";""2016"";""12"""
"8162690;""FR"";17000;""Diesel"";95000;1;88;""bmw"";""2016"";""12"""
"8172597;""FR"";11500;""Essence"";117000;1;34;""bmw"";""2016"";""12"""
"8046654;""FR"";25000;""Diesel"";84000;1;34;""bmw"";""2016"";""12"""
"8053192;""FR"";10000;""Diesel"";138000;1;57;""bmw"";""2016"";""12"""
"8068185;""FR"";19990;""Diesel"";81000;1;59;""bmw"";""2016"";""12"""
"8068677;""FR"";25800;""Diesel"";100000;1;6;""bmw"";""2016"";""12"""
"8077813;""FR"";10600;""Essence"";120000;1;91;""bmw"";""2016"";""12"""
"8145329;""FR"";24000;""Diesel"";80200;1;95;""bmw"";""2016"";""12"""
"8121487;""FR"";25900;""Diesel"";80000;1;75;""bmw"";""2016"";""12"""
"8149252;""FR"";20000;""Diesel"";76000;1;6;""volkswagen"";""2016"";""12"""
"8171344;""FR"";10000;""Diesel"";106000;1;21;""nissan"";""2016"";""12"""
"8026701;""FR"";4000;""Diesel"";138600;1;33;""lancia"";""2016"";""12"""
"8180735;""FR"";6990;""Essence"";16800;1;33;""lancia"";""2016"";""12"""
"8041748;""FR"";5500;""Diesel"";126000;1;63;""citroen"";""2016"";""12"""
"8059912;""FR"";7900;""Diesel"";89000;1;69;""citroen"";""2016"";""12"""
"8112482;""FR"";9200;""Diesel"";92000;1;68;""citroen"";""2016"";""12"""
"8170447;""FR"";11000;""Diesel"";36000;1;34;""citroen"";""2016"";""12"""
"8087681;""FR"";21000;""Diesel"";38000;1;57;""mercedes"";""2016"";""12"""
"8095540;""FR"";21900;""Diesel"";45987;1;6;""mercedes"";""2016"";""12"""
"8128140;""FR"";20000;""Essence"";55000;1;6;""mercedes"";""2016"";""12"""
"8026182;""FR"";7500;""Diesel"";131020;1;95;""mercedes"";""2016"";""12"""
"8096725;""FR"";10100;""Diesel"";120000;1;34;""mercedes"";""2016"";""12"""
"8110018;""FR"";25000;""Diesel"";76000;1;59;""mercedes"";""2016"";""12"""
"8111948;""FR"";16500;""Diesel"";82000;1;85;""mercedes"";""2016"";""12"""
"8121946;""FR"";19000;""Diesel"";65000;1;57;""mercedes"";""2016"";""12"""
"8130119;""FR"";21000;""Essence"";64000;1;75;""mercedes"";""2016"";""12"""
"8156350;""FR"";22200;""Diesel"";45000;1;44;""mercedes"";""2016"";""12"""
"8113665;""FR"";21500;""Diesel"";96000;1;30;""mercedes"";""2016"";""12"""
"8157493;""FR"";18000;""Diesel"";120000;1;57;""mercedes"";""2016"";""12"""
"8163144;""FR"";18500;""Diesel"";76000;1;21;""mercedes"";""2016"";""12"""
"8179807;""FR"";41000;""Essence"";38300;1;69;""mercedes"";""2016"";""12"""
"8179834;""FR"";41500;""Diesel"";14000;1;63;""mercedes"";""2016"";""12"""
"8089196;""FR"";8399;""Diesel"";185000;1;71;""mercedes"";""2016"";""12"""
"8097339;""FR"";22900;""Diesel"";77800;1;77;""mercedes"";""2016"";""12"""
"8109572;""FR"";37980;""Diesel"";10500;1;17;""mercedes"";""2016"";""12"""
"8130176;""FR"";36000;""Diesel"";72000;1;31;""mercedes"";""2016"";""12"""
"8131588;""FR"";16900;""Diesel"";92000;1;67;""mercedes"";""2016"";""12"""
"8081988;""FR"";23800;""Essence"";124000;1;60;""mercedes"";""2016"";""12"""
"8133185;""FR"";15500;""Diesel"";167000;1;33;""mercedes"";""2016"";""12"""
"8022714;""FR"";7300;""Diesel"";185000;1;81;""opel"";""2016"";""12"""
"8168391;""FR"";14150;""Diesel"";116000;1;17;""opel"";""2016"";""12"""
"8076293;""FR"";50000;""Essence"";30000;1;85;""porsche"";""2016"";""12"""
"8039259;""FR"";11500;""Diesel"";134000;1;59;""kia"";""2016"";""12"""
"8082455;""FR"";23500;""Diesel"";60074;1;97;""kia"";""2016"";""12"""
"8085359;""FR"";15900;""Diesel"";106000;1;69;""kia"";""2016"";""12"""
"8152052;""FR"";31000;""Diesel"";59000;1;26;""jeep"";""2016"";""12"""
"8155275;""FR"";16500;""Diesel"";30000;1;75;""volkswagen"";""2016"";""12"""
"8050168;""FR"";10500;""Diesel"";116000;1;54;""alfa romeo"";""2016"";""12"""
"8053160;""FR"";9900;""Diesel"";117000;1;51;""alfa romeo"";""2016"";""12"""
"8166847;""FR"";9500;""Diesel"";112300;1;56;""alfa romeo"";""2016"";""12"""
"8049715;""FR"";6000;""Diesel"";105000;1;85;""fiat"";""2016"";""12"""
"8149423;""FR"";4500;""Diesel"";125000;1;59;""fiat"";""2016"";""12"""
"8178235;""FR"";5000;""Diesel"";105000;1;67;""fiat"";""2016"";""12"""
"8119245;""FR"";19500;""Diesel"";98000;1;30;""mercedes"";""2016"";""12"""
"8024658;""FR"";28000;""Diesel"";82000;1;34;""mercedes"";""2016"";""12"""
"8159889;""FR"";9000;""Essence"";60;1;91;""volkswagen"";""2016"";""12"""
"8163043;""FR"";10000;""Essence"";24000;1;92;""volkswagen"";""2016"";""12"""
"8178171;""FR"";5990;""Essence"";76500;1;68;""volkswagen"";""2016"";""12"""
"8087396;""FR"";3000;""Diesel"";108000;1;62;""citroen"";""2016"";""12"""
"8088679;""FR"";4500;""Essence"";54000;1;33;""citroen"";""2016"";""12"""
"8087629;""FR"";8500;""Essence"";20500;1;6;""mitsubishi"";""2016"";""12"""
"8062824;""FR"";14900;""Diesel"";71800;1;33;""ford"";""2016"";""12"""
"8095607;""FR"";3200;""Diesel"";139000;1;59;""fiat"";""2016"";""12"""
"8132633;""FR"";3900;""Diesel"";105000;1;68;""fiat"";""2016"";""12"""
"8143341;""FR"";3200;""Diesel"";139000;1;59;""fiat"";""2016"";""12"""
"8151087;""FR"";36000;""Diesel"";69500;1;30;""toyota"";""2016"";""12"""
"8095545;""FR"";7500;""Essence"";95000;1;6;""mini"";""2016"";""12"""
"11178791;""FR"";900;"""";1;1;25;"""";""2017"";""06"""
"11179150;""FR"";3450;"""";42500;1;25;"""";""2017"";""06"""
"11179318;""FR"";3400;"""";41000;1;50;"""";""2017"";""06"""
"11179511;""FR"";4500;"""";24900;1;40;"""";""2017"";""06"""
"11179746;""FR"";600;"""";13500;1;78;"""";""2017"";""06"""
"11179781;""FR"";2000;"""";67000;1;37;"""";""2017"";""06"""
"11180318;""FR"";1300;"""";15000;1;97;"""";""2017"";""06"""
"11180530;""FR"";2900;"""";72600;1;3;"""";""2017"";""06"""
"11180570;""FR"";1250;"""";27000;1;78;"""";""2017"";""06"""
"11180734;""FR"";1750;"""";5;1;24;"""";""2017"";""06"""
"11180865;""FR"";8500;"""";9400;1;38;"""";""2017"";""06"""
"11180933;""FR"";800;"""";50000;1;79;"""";""2017"";""06"""
"11181169;""FR"";1900;"""";33926;1;78;"""";""2017"";""06"""
"11181241;""FR"";2250;""""; ;1;84;"""";""2017"";""06"""
"11181389;""FR"";1900;"""";1;1;83;"""";""2017"";""06"""
"11181464;""FR"";9000;"""";73000;1;81;"""";""2017"";""06"""
"11181467;""FR"";7500;"""";101000;1;82;"""";""2017"";""06"""
"11181590;""FR"";1400;"""";2000;1;78;"""";""2017"";""06"""
"11181648;""FR"";2500;"""";13500;1;33;"""";""2017"";""06"""
"11181706;""FR"";2500;""""; ;1;26;"""";""2017"";""06"""
